delta.rank	pval	level	nseqs	term	name	p.adj
1196	4.38506876747732e-7	2	73	GO:0002819	regulation of adaptive immune response	6.70658213661298e-4
1199	5.89071773088536e-7	3	71	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	6.70658213661298e-4
1191	3.13988220084717e-6	5	62	GO:0002706	regulation of lymphocyte mediated immunity	0.00204891566491121
1454	3.59932483954539e-6	2	41	GO:0035419	activation of MAPK activity involved in innate immune response	0.00204891566491121
1027	1.06080126722126e-5	3	74	GO:0002703	regulation of leukocyte mediated immunity	0.00403538783047859
1287	1.06334330183889e-5	2	47	GO:0002708	positive regulation of lymphocyte mediated immunity	0.00403538783047859
1353	2.87657942892926e-5	2	38	GO:0038061	NIK/NF-kappaB signaling	0.00720610605696888
1203	2.96026340902499e-5	4	48	GO:0002709	regulation of T cell mediated immunity	0.00720610605696888
769	3.30932997710184e-5	2	117	GO:1905039;GO:1903825	carboxylic acid transmembrane transport	0.00720610605696888
1376	3.4285688886519e-5	3	36	GO:0007250;GO:1901224;GO:1901222	positive regulation of NIK/NF-kappaB signaling	0.00720610605696888
1102	3.5579349936816e-5	4	56	GO:0002756	MyD88-independent toll-like receptor signaling pathway	0.00720610605696888
720	3.93349405842182e-5	3	131	GO:0051098	regulation of binding	0.00720610605696888
1123	4.11415804745698e-5	4	53	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.00720610605696888
1187	5.23639200066232e-5	2	46	GO:0002718	regulation of cytokine production involved in immune response	0.00721299163333967
1085	5.32041065051341e-5	5	55	GO:0035666	TRIF-dependent toll-like receptor signaling pathway	0.00721299163333967
1119	5.88834251419557e-5	5	51	GO:0002705	positive regulation of leukocyte mediated immunity	0.00721299163333967
1087	5.95298666467201e-5	2	54	GO:0002821	positive regulation of adaptive immune response	0.00721299163333967
614	5.98055957834108e-5	5	172	GO:0032147	activation of protein kinase activity	0.00721299163333967
1245	6.08917974222148e-5	3	41	GO:0002720	positive regulation of cytokine production involved in immune response	0.00721299163333967
1033	6.61480982403244e-5	4	59	GO:0051101	regulation of DNA binding	0.00721299163333967
429	6.8427439039381e-5	2	356	GO:0008284	positive regulation of cell population proliferation	0.00721299163333967
