name	term	lev	seq	value
"integral component of organelle membrane"	GO:0031301	2	Amillepora16807	-7.837263400468308
"integral component of organelle membrane"	GO:0031301	2	Amillepora16931	-18.036088976770774
"integral component of organelle membrane"	GO:0031301	2	Amillepora17025	-1.658889386033951
"integral component of organelle membrane"	GO:0031301	2	Amillepora17097	-9.493705475218764
"integral component of organelle membrane"	GO:0031301	2	Amillepora17106	-4.560448120231304
"integral component of organelle membrane"	GO:0031301	2	Amillepora17105	1.8796675316607931
"integral component of organelle membrane"	GO:0031301	2	Amillepora18249	0.39958836720483976
"integral component of organelle membrane"	GO:0031301	2	Amillepora18458	0.2018761729455084
"integral component of organelle membrane"	GO:0031301	2	Amillepora26857	13.230695005111361
"integral component of organelle membrane"	GO:0031301	2	Amillepora26872	15.236986673540882
"integral component of organelle membrane"	GO:0031301	2	Amillepora27368	-1.2596869124227563
"integral component of organelle membrane"	GO:0031301	2	Amillepora27405	0.5519321733536081
"integral component of organelle membrane"	GO:0031301	2	Amillepora12934	-0.3890516280749406
"integral component of organelle membrane"	GO:0031301	2	Amillepora12979	6.774952162146448
"integral component of organelle membrane"	GO:0031301	2	Amillepora13171	-2.5015808275518165
"integral component of organelle membrane"	GO:0031301	2	Amillepora13502	-14.575043305358236
"integral component of organelle membrane"	GO:0031301	2	Amillepora14310	3.185226146060715
"integral component of organelle membrane"	GO:0031301	2	Amillepora14374	-1.571371575479316
"integral component of organelle membrane"	GO:0031301	2	Amillepora14392	-0.6208992925294252
"integral component of organelle membrane"	GO:0031301	2	Amillepora14748	3.84628769708484
"integral component of organelle membrane"	GO:0031301	2	Amillepora15211	-0.26609156623266006
"integral component of organelle membrane"	GO:0031301	2	Amillepora15301	12.207972253462707
"integral component of organelle membrane"	GO:0031301	2	Amillepora16469	-23.578656560434947
"integral component of organelle membrane"	GO:0031301	2	Amillepora16694	-0.13800798495031993
"integral component of organelle membrane"	GO:0031301	2	Amillepora24986	40.33233800236424
"integral component of organelle membrane"	GO:0031301	2	Amillepora25088	33.34449126510478
"integral component of organelle membrane"	GO:0031301	2	Amillepora25272	1.508680953905569
"integral component of organelle membrane"	GO:0031301	2	Amillepora26142	25.08530953782725
"integral component of organelle membrane"	GO:0031301	2	Amillepora26174	-30.75316815217598
"integral component of organelle membrane"	GO:0031301	2	Amillepora26175	-65.93627197805152
"integral component of organelle membrane"	GO:0031301	2	Amillepora26186	-1.6841879818862757
"integral component of organelle membrane"	GO:0031301	2	Amillepora26212	-1.5185709380994339
"integral component of organelle membrane"	GO:0031301	2	Amillepora00093	12.827934519449757
"integral component of organelle membrane"	GO:0031301	2	Amillepora00175	0.5931049187219132
"integral component of organelle membrane"	GO:0031301	2	Amillepora00667	-2.571997538592206
"integral component of organelle membrane"	GO:0031301	2	Amillepora01084	40.34907168610829
"integral component of organelle membrane"	GO:0031301	2	Amillepora01505	1.7215092442236777
"integral component of organelle membrane"	GO:0031301	2	Amillepora01515	2.6892651380349832
"integral component of organelle membrane"	GO:0031301	2	Amillepora01891	12.442887636052003
"integral component of organelle membrane"	GO:0031301	2	Amillepora02690	77.5189390768792
"integral component of organelle membrane"	GO:0031301	2	Amillepora02737	-3.094087586226947
"integral component of organelle membrane"	GO:0031301	2	Amillepora03079	-0.9685285338149165
"integral component of organelle membrane"	GO:0031301	2	Amillepora03118	-8.491796430325184
"integral component of organelle membrane"	GO:0031301	2	Amillepora03318	0.36140567532049794
"integral component of organelle membrane"	GO:0031301	2	Amillepora03581	-8.221843049361986
"integral component of organelle membrane"	GO:0031301	2	Amillepora03625	-1.070402912959971
"integral component of organelle membrane"	GO:0031301	2	Amillepora03637	1.0869562946714293
"integral component of organelle membrane"	GO:0031301	2	Amillepora03682	-0.9514925739437003
"integral component of organelle membrane"	GO:0031301	2	Amillepora04767	-22.10865098992578
"integral component of organelle membrane"	GO:0031301	2	Amillepora04921	-2.960932086125249
"integral component of organelle membrane"	GO:0031301	2	Amillepora04949	6.408275742304623
"integral component of organelle membrane"	GO:0031301	2	Amillepora05038	6.565631226180757
"integral component of organelle membrane"	GO:0031301	2	Amillepora05352	-1.4164902288193832
"integral component of organelle membrane"	GO:0031301	2	Amillepora05472	0.37534957610911657
"integral component of organelle membrane"	GO:0031301	2	Amillepora05686	4.3009294570734165
"integral component of organelle membrane"	GO:0031301	2	Amillepora05691	9.046847887364075
"integral component of organelle membrane"	GO:0031301	2	Amillepora05705	3.7354527835185465
"integral component of organelle membrane"	GO:0031301	2	Amillepora05933	-3.4499730450569634
"integral component of organelle membrane"	GO:0031301	2	Amillepora21958	20.83036915564012
"integral component of organelle membrane"	GO:0031301	2	Amillepora22028	-0.05671541389784153
"integral component of organelle membrane"	GO:0031301	2	Amillepora22573	16.37543683154988
"integral component of organelle membrane"	GO:0031301	2	Amillepora23316	2.622495400826515
"integral component of organelle membrane"	GO:0031301	2	Amillepora08628	9.08658312744841
"integral component of organelle membrane"	GO:0031301	2	Amillepora08797	2.507081447324428
"integral component of organelle membrane"	GO:0031301	2	Amillepora08862	-2.7741078321469788
"integral component of organelle membrane"	GO:0031301	2	Amillepora08865	-0.16524150286420447
"integral component of organelle membrane"	GO:0031301	2	Amillepora09119	4.222844441287727
"integral component of organelle membrane"	GO:0031301	2	Amillepora09650	39.84900420415635
"integral component of organelle membrane"	GO:0031301	2	Amillepora09816	0.19916920586859507
"integral component of organelle membrane"	GO:0031301	2	Amillepora10125	-3.7217395106983373
"integral component of organelle membrane"	GO:0031301	2	Amillepora10165	-0.2437377467739129
"integral component of organelle membrane"	GO:0031301	2	Amillepora10454	3.3705813774844255
"integral component of organelle membrane"	GO:0031301	2	Amillepora10822	4.847140839422217
"integral component of organelle membrane"	GO:0031301	2	Amillepora06222	6.531076557421361
"integral component of organelle membrane"	GO:0031301	2	Amillepora06397	0.15101180043191942
"integral component of organelle membrane"	GO:0031301	2	Amillepora06509	-1.6525723947850852
"integral component of organelle membrane"	GO:0031301	2	Amillepora06668	-29.34667708901832
"integral component of organelle membrane"	GO:0031301	2	Amillepora06804	8.725696561820579
"integral component of organelle membrane"	GO:0031301	2	Amillepora06881	0.662854033456644
"integral component of organelle membrane"	GO:0031301	2	Amillepora07242	-0.4020506915491561
"integral component of organelle membrane"	GO:0031301	2	Amillepora07322	3.9800187708780195
"integral component of organelle membrane"	GO:0031301	2	Amillepora07597	1.3557666253019054
"integral component of organelle membrane"	GO:0031301	2	Amillepora08520	-0.3898338793439553
"integral component of organelle membrane"	GO:0031301	2	Amillepora19045	39.557440139349715
"integral component of organelle membrane"	GO:0031301	2	Amillepora19502	-4.363460723294576
"integral component of organelle membrane"	GO:0031301	2	Amillepora19569	-2.2695687643436897
"integral component of organelle membrane"	GO:0031301	2	Amillepora20104	51.19027741643879
"integral component of organelle membrane"	GO:0031301	2	Amillepora20105	13.64906121005306
"integral component of organelle membrane"	GO:0031301	2	Amillepora11032	2.1376170094549316
"integral component of organelle membrane"	GO:0031301	2	Amillepora23698	-6.0014395317557145
"integral component of organelle membrane"	GO:0031301	2	Amillepora24660	-2.254988549760499
"integral component of organelle membrane"	GO:0031301	2	Amillepora24706	4.3128569298699935
"integral component of organelle membrane"	GO:0031301	2	Amillepora24838	-16.498691055189685
"integral component of organelle membrane"	GO:0031301	2	Amillepora20399	-13.810229264369008
"integral component of organelle membrane"	GO:0031301	2	Amillepora21253	7.912481077197779
"integral component of organelle membrane"	GO:0031301	2	Amillepora28029	1.539523338508454
"integral component of organelle membrane"	GO:0031301	2	Amillepora27995	7.728175887657771
"integral component of organelle membrane"	GO:0031301	2	Amillepora28420	-1.3433891576382142
"integral component of organelle membrane"	GO:0031301	2	Amillepora31473	-1.6643651164273894
"integral component of organelle membrane"	GO:0031301	2	Amillepora33760	3.3371683441792492
"integral component of organelle membrane"	GO:0031301	2	Amillepora30030	-2.4223189958116773
"integral component of organelle membrane"	GO:0031301	2	Amillepora32569	0.9515196944655792
"integral component of organelle membrane"	GO:0031301	2	Amillepora32268	1.7658503883145589
"integral component of organelle membrane"	GO:0031301	2	Amillepora32276	0.8649365944882907
"integral component of organelle membrane"	GO:0031301	2	Amillepora33516	-0.33575587159690123
