"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
440 0.0182678959462491 6 34 "GO:0000018" "regulation of DNA recombination" 0.0914290116873702
9 0.478347677071185 2 60 "GO:0000041" "transition metal ion transport" 0.701195785481176
451 0.00262612015325338 2 58 "GO:0000070" "mitotic sister chromatid segregation" 0.0250430614614464
30 0.383301758518134 5 156 "GO:0000075" "cell cycle checkpoint" 0.607982649032271
-113 0.810798309349334 4 93 "GO:0000077" "DNA damage checkpoint" 0.924707293731985
230 0.145020283839422 6 32 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein serine/threonine kinase activity" 0.335866503559939
199 0.0628660365721492 4 90 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.203928147323181
115 0.216585296750691 2 71 "GO:0000084" "mitotic S phase" 0.425906241933346
395 0.00462068144056558 2 66 "GO:0000086" "G2/M transition of mitotic cell cycle" 0.0367564759819865
312 0.000126966709824426 2 217 "GO:0000122" "negative regulation of transcription by RNA polymerase II" 0.00490215369883089
-3 0.507532918082755 3 80 "GO:0000165" "MAPK cascade" 0.720560187735427
38 0.415900876835161 2 47 "GO:0000187" "activation of MAPK activity" 0.642313256614693
-143 0.820431474087096 2 62 "GO:0000209" "protein polyubiquitination" 0.928078845915232
131 0.0407875149941391 3 284 "GO:0000226" "microtubule cytoskeleton organization" 0.154836058119238
316 0.0520959482375831 3 40 "GO:0000236" "mitotic prometaphase" 0.185309311584305
217 0.000348840290859164 3 403 "GO:0000278" "mitotic cell cycle" 0.00809070338543102
210 0.152268468854761 2 36 "GO:0000279" "M phase" 0.346049316179381
298 7.39119587029616e-05 2 258 "GO:0000280" "nuclear division" 0.00400656176721241
-90 0.72638598988553 4 68 "GO:0000302" "response to reactive oxygen species" 0.881312305066322
-213 0.969305234575776 2 119 "GO:0000375" "RNA splicing, via transesterification reactions" 0.990581140305651
-189 0.948561922473341 2 114 "GO:0000377;GO:0000398" "RNA splicing, via transesterification reactions with bulged adenosine as nucleophile" 0.982705185389594
213 0.0558204634869425 2 85 "GO:0000578" "embryonic axis specification" 0.191263622726905
3 0.493374428839956 5 52 "GO:0000723" "telomere maintenance" 0.712459341211423
330 0.0465000567624577 7 39 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 0.171584125536062
421 0.00404356654784126 3 60 "GO:0000819" "sister chromatid segregation" 0.0338675441546704
174 0.00338635852146869 5 398 "GO:0000904" "cell morphogenesis involved in differentiation" 0.0292929264452729
355 0.000690033049177495 3 125 "GO:0000910" "cytokinesis" 0.012273284458966
-235 0.905041798753302 4 47 "GO:0000956" "nuclear-transcribed mRNA catabolic process" 0.964117346032187
249 0.0167435823290955 3 112 "GO:0001101" "response to acid chemical" 0.0860554896979162
184 0.0393327432611023 2 141 "GO:0001501" "skeletal system development" 0.150546897054857
228 0.0931200653483967 2 51 "GO:0001503" "ossification" 0.262293707200199
751 0.000266542596892133 3 32 "GO:0001504" "neurotransmitter uptake" 0.00736996916714387
330 0.000481794764825276 2 155 "GO:0001505" "regulation of neurotransmitter levels" 0.00990494951582353
338 0.0128631578366386 3 66 "GO:0001508" "action potential" 0.0735103929797794
24 0.413993622773664 2 127 "GO:0001525" "angiogenesis" 0.640617697801281
-266 0.992989131969611 4 132 "GO:0001558" "regulation of cell growth" 0.999301841009469
156 0.0507326494539041 3 172 "GO:0001568" "blood vessel development" 0.18169634408491
348 1.92004686572142e-06 2 282 "GO:0001654" "eye development" 0.000349039161864666
242 0.00449342099058744 4 182 "GO:0001655" "urogenital system development" 0.0362280932951984
485 0.00624104705383401 4 40 "GO:0001657;GO:0072164;GO:0072163" "mesonephric tubule development" 0.0449071703919056
224 0.0298023294478734 3 108 "GO:0001666;GO:0036293" "response to hypoxia" 0.126244892975359
86 0.196892130779795 4 153 "GO:0001667" "ameboidal-type cell migration" 0.405618994085846
655 0.0014816555687075 2 31 "GO:0001676" "long-chain fatty acid metabolic process" 0.0176251860277502
234 0.0549772972558871 3 71 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.189193612078411
354 0.000187860062043563 4 157 "GO:0001701" "in utero embryonic development" 0.00576081055463001
-1 0.501939224800956 5 36 "GO:0001703" "gastrulation with mouth forming first" 0.717768557235694
468 0.00353315942806849 2 50 "GO:0001704" "formation of primary germ layer" 0.0300364640215457
487 0.00659233937879276 2 39 "GO:0001707" "mesoderm formation" 0.0462392899705278
466 0.000535218783023033 2 75 "GO:0001708" "cell fate specification" 0.0102834504371882
156 0.123004604717546 3 84 "GO:0001709" "cell fate determination" 0.308583659695523
38 0.428981560311478 4 34 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.654217543326657
196 0.142208357220921 2 45 "GO:0001738" "morphogenesis of a polarized epithelium" 0.332147494222705
357 0.0015703068296961 2 105 "GO:0001745" "compound eye morphogenesis" 0.0181444942438608
341 0.013337668317886 2 64 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.0756757309935969
390 0.00104341977785647 4 95 "GO:0001754" "eye photoreceptor cell differentiation" 0.0143629000725808
116 0.236404247568922 2 58 "GO:0001756" "somitogenesis" 0.452512604475941
432 0.000292638739244933 2 97 "GO:0001763" "morphogenesis of a branching structure" 0.00752829194464442
184 0.154640168716089 4 46 "GO:0001764" "neuron migration" 0.347720720280638
74 0.211019636092394 2 184 "GO:0001775" "cell activation" 0.422834596019081
-10 0.524840134912614 2 63 "GO:0001817" "regulation of cytokine production" 0.735240649174042
77 0.328418098359356 2 50 "GO:0001819" "positive regulation of cytokine production" 0.55189580647862
322 0.00154514508862006 2 130 "GO:0001822" "kidney development" 0.0179861407917992
85 0.281958443894337 2 70 "GO:0001838" "embryonic epithelial tube formation" 0.505670054498125
169 0.150420463634475 2 57 "GO:0001841" "neural tube formation" 0.344640468613501
204 0.153137866078133 4 38 "GO:0001843;GO:0060606;GO:0014020" "tube closure" 0.347302638970895
175 0.128287814137354 2 64 "GO:0001889" "liver development" 0.313283256501786
564 0.00527478198206268 2 31 "GO:0001890" "placenta development" 0.0403380670415711
85 0.250715266751062 2 95 "GO:0001894" "tissue homeostasis" 0.470797470067534
97 0.31976608988526 3 35 "GO:0001895" "retina homeostasis" 0.544290021815448
44 0.281199011435468 4 280 "GO:0001932" "regulation of protein phosphorylation" 0.505670054498125
-40 0.617449345974398 2 86 "GO:0001933" "negative regulation of protein phosphorylation" 0.810466264243343
73 0.214969434750377 3 181 "GO:0001934" "positive regulation of protein phosphorylation" 0.425496909097891
381 0.039372340733235 2 32 "GO:0001936" "regulation of endothelial cell proliferation" 0.150546897054857
138 0.0720171569319358 4 175 "GO:0001944" "vasculature development" 0.22050901242409
529 0.00105515899631894 4 51 "GO:0001947" "heart looping" 0.0143992818204559
-96 0.676226970490238 3 34 "GO:0002040" "sprouting angiogenesis" 0.849254800287273
143 0.0445935932545924 4 224 "GO:0002064" "epithelial cell development" 0.165320042440327
-134 0.795987904481571 2 58 "GO:0002065" "columnar/cuboidal epithelial cell differentiation" 0.921088342685911
193 0.0336888836252752 2 139 "GO:0002066" "columnar/cuboidal epithelial cell development" 0.136500448473562
