name	term	lev	seq	value
"nuclear origin of replication recognition complex"	GO:0000808;GO:0005664	5	Amillepora26593	-3.3468362059460643
"nuclear origin of replication recognition complex"	GO:0000808;GO:0005664	5	Amillepora26122	-1.7579080292180393
"nuclear origin of replication recognition complex"	GO:0000808;GO:0005664	5	Amillepora00805	-1.1525603310888717
"nuclear origin of replication recognition complex"	GO:0000808;GO:0005664	5	Amillepora00825	-1.7169252275154228
"nuclear origin of replication recognition complex"	GO:0000808;GO:0005664	5	Amillepora21893	-0.0864795425607367
"nuclear origin of replication recognition complex"	GO:0000808;GO:0005664	5	Amillepora21969	-0.573399409853787
"nuclear origin of replication recognition complex"	GO:0000808;GO:0005664	5	Amillepora22434	-1.923688454789923
"nuclear origin of replication recognition complex"	GO:0000808;GO:0005664	5	Amillepora31931	-0.391209064362571
"nuclear origin of replication recognition complex"	GO:0000808;GO:0005664	5	Amillepora31065	-1.8910234291528316
"nuclear origin of replication recognition complex"	GO:0000808;GO:0005664	5	Amillepora31886	-1.2026619309144209
"ciliary part"	GO:0044441	2	Amillepora16803	-0.29465436255322497
"ciliary part"	GO:0044441	2	Amillepora16878	1.1727737670621154
"ciliary part"	GO:0044441	2	Amillepora16932	0.19139825874815525
"ciliary part"	GO:0044441	2	Amillepora18182	-1.8115186009977216
"ciliary part"	GO:0044441	2	Amillepora18445	1.2025224049407222
"ciliary part"	GO:0044441	2	Amillepora18452	-0.5403256389210467
"ciliary part"	GO:0044441	2	Amillepora26948	-4.2022363136540255
"ciliary part"	GO:0044441	2	Amillepora27506	-0.045732442639297884
"ciliary part"	GO:0044441	2	Amillepora13016	0.16820400211306233
"ciliary part"	GO:0044441	2	Amillepora13112	-1.3060976576895449
"ciliary part"	GO:0044441	2	Amillepora13118	-1.2265096531700304
"ciliary part"	GO:0044441	2	Amillepora14091	-0.2515183040000674
"ciliary part"	GO:0044441	2	Amillepora14292	0.6453460632362841
"ciliary part"	GO:0044441	2	Amillepora14404	0.028324072905496912
"ciliary part"	GO:0044441	2	Amillepora14402	0.7476976333629065
"ciliary part"	GO:0044441	2	Amillepora14458	1.439044138191773
"ciliary part"	GO:0044441	2	Amillepora14563	-0.43427689029654276
"ciliary part"	GO:0044441	2	Amillepora14576	0.2803057783810096
"ciliary part"	GO:0044441	2	Amillepora14733	-0.14544502135737833
"ciliary part"	GO:0044441	2	Amillepora14767	0.12196006298701752
"ciliary part"	GO:0044441	2	Amillepora14792	-0.2637422310766254
"ciliary part"	GO:0044441	2	Amillepora14816	0.7593228731003829
"ciliary part"	GO:0044441	2	Amillepora15022	1.896939990979454
"ciliary part"	GO:0044441	2	Amillepora15158	0.5628437027205266
"ciliary part"	GO:0044441	2	Amillepora15281	-0.25056028148557974
"ciliary part"	GO:0044441	2	Amillepora15282	0.2673876380064339
"ciliary part"	GO:0044441	2	Amillepora16162	3.177674446838205
"ciliary part"	GO:0044441	2	Amillepora16383	3.8072489780044023
"ciliary part"	GO:0044441	2	Amillepora16382	2.691980656661129
"ciliary part"	GO:0044441	2	Amillepora16540	-1.5858339891781825
"ciliary part"	GO:0044441	2	Amillepora24855	0.4993326628301332
"ciliary part"	GO:0044441	2	Amillepora24879	-3.7668554356554824
"ciliary part"	GO:0044441	2	Amillepora25022	-0.5118765650725727
"ciliary part"	GO:0044441	2	Amillepora25130	0.30175726893523025
"ciliary part"	GO:0044441	2	Amillepora25164	0.16450136385752032
"ciliary part"	GO:0044441	2	Amillepora25180	0.10155888334078533
"ciliary part"	GO:0044441	2	Amillepora26118	-0.06949263661857473
"ciliary part"	GO:0044441	2	Amillepora26221	-1.8694342819368182
"ciliary part"	GO:0044441	2	Amillepora26257	0.6209913938684897
"ciliary part"	GO:0044441	2	Amillepora00022	1.9325399095472287
"ciliary part"	GO:0044441	2	Amillepora00027	0.3592924149648326
"ciliary part"	GO:0044441	2	Amillepora00104	0.38617071977623263
"ciliary part"	GO:0044441	2	Amillepora00105	1.1822212996001793
"ciliary part"	GO:0044441	2	Amillepora00108	-1.5567021582700782
"ciliary part"	GO:0044441	2	Amillepora00167	-0.2330706399488535
"ciliary part"	GO:0044441	2	Amillepora00263	0.12240237700625635
"ciliary part"	GO:0044441	2	Amillepora00611	-0.01130198362735252
"ciliary part"	GO:0044441	2	Amillepora00614	0.50363142986229
"ciliary part"	GO:0044441	2	Amillepora00645	0.1404853631893467
"ciliary part"	GO:0044441	2	Amillepora00669	-2.252198279188389
"ciliary part"	GO:0044441	2	Amillepora00666	-4.048701218808338
"ciliary part"	GO:0044441	2	Amillepora00747	-1.1223524353584506
"ciliary part"	GO:0044441	2	Amillepora01266	-0.36237721138460477
"ciliary part"	GO:0044441	2	Amillepora01463	-0.21521459623788014
"ciliary part"	GO:0044441	2	Amillepora02742	-6.240740823714729
"ciliary part"	GO:0044441	2	Amillepora02951	0.8902808270253819
"ciliary part"	GO:0044441	2	Amillepora03106	-0.02566936896518058
"ciliary part"	GO:0044441	2	Amillepora03141	0.38685023748415903
"ciliary part"	GO:0044441	2	Amillepora03212	-1.3399863912452243
"ciliary part"	GO:0044441	2	Amillepora03418	-0.18257033987059063
"ciliary part"	GO:0044441	2	Amillepora03430	-0.9058684911920466
"ciliary part"	GO:0044441	2	Amillepora03569	5.099906323138283
"ciliary part"	GO:0044441	2	Amillepora04293	-7.824834532359693
"ciliary part"	GO:0044441	2	Amillepora04421	-0.01429377449134693
"ciliary part"	GO:0044441	2	Amillepora04655	-1.219003835089964
"ciliary part"	GO:0044441	2	Amillepora05146	0.6122118289069176
"ciliary part"	GO:0044441	2	Amillepora05168	0.47447609275495367
"ciliary part"	GO:0044441	2	Amillepora05332	-1.2472972822427024
"ciliary part"	GO:0044441	2	Amillepora05439	0.025054487875069194
"ciliary part"	GO:0044441	2	Amillepora05782	-0.2892918390949614
"ciliary part"	GO:0044441	2	Amillepora05869	-2.2294753221509134
"ciliary part"	GO:0044441	2	Amillepora05863	0.3280362597089812
"ciliary part"	GO:0044441	2	Amillepora21903	0.09078177189352273
"ciliary part"	GO:0044441	2	Amillepora21985	-0.13501531536900468
"ciliary part"	GO:0044441	2	Amillepora22261	3.45760265058203
"ciliary part"	GO:0044441	2	Amillepora22267	6.680866232275662
"ciliary part"	GO:0044441	2	Amillepora22287	-0.6760481583926335
"ciliary part"	GO:0044441	2	Amillepora22315	1.933338417224356
"ciliary part"	GO:0044441	2	Amillepora22397	-2.116828474360114
"ciliary part"	GO:0044441	2	Amillepora22517	-2.633474752050838
"ciliary part"	GO:0044441	2	Amillepora23067	1.6823017740623603
"ciliary part"	GO:0044441	2	Amillepora23319	0.0861294748782748
"ciliary part"	GO:0044441	2	Amillepora09057	-5.747962968474427
"ciliary part"	GO:0044441	2	Amillepora09117	-0.40107329917631207
"ciliary part"	GO:0044441	2	Amillepora09195	-0.6602277705262267
"ciliary part"	GO:0044441	2	Amillepora09589	1.8010726243228856
"ciliary part"	GO:0044441	2	Amillepora09661	-0.7744695210377526
"ciliary part"	GO:0044441	2	Amillepora10046	-0.4716606087858532
"ciliary part"	GO:0044441	2	Amillepora10059	0.7630031037887578
"ciliary part"	GO:0044441	2	Amillepora10159	0.19974351994875653
"ciliary part"	GO:0044441	2	Amillepora10440	-1.651668964377113
"ciliary part"	GO:0044441	2	Amillepora10695	-3.5606806986602666
"ciliary part"	GO:0044441	2	Amillepora10840	2.1345185902676262
