name	term	lev	seq	value
"respiratory chain complex"	GO:0098803	2	Amillepora16811	0.5376372705432325
"respiratory chain complex"	GO:0098803	2	Amillepora12927	0.2991911776063412
"respiratory chain complex"	GO:0098803	2	Amillepora13633	2.481956906254704
"respiratory chain complex"	GO:0098803	2	Amillepora14800	1.3318499509435564
"respiratory chain complex"	GO:0098803	2	Amillepora14801	1.5877492317208037
"respiratory chain complex"	GO:0098803	2	Amillepora24988	1.4246692436707757
"respiratory chain complex"	GO:0098803	2	Amillepora01789	0.28216186067842947
"respiratory chain complex"	GO:0098803	2	Amillepora02778	0.08328633298165285
"respiratory chain complex"	GO:0098803	2	Amillepora03225	1.0894399704702793
"respiratory chain complex"	GO:0098803	2	Amillepora05366	0.5969560156627081
"respiratory chain complex"	GO:0098803	2	Amillepora22313	0.044057763626453125
"respiratory chain complex"	GO:0098803	2	Amillepora23081	0.9046571929275286
"respiratory chain complex"	GO:0098803	2	Amillepora08689	0.3070534603314826
"respiratory chain complex"	GO:0098803	2	Amillepora07201	0.03477728863429813
"respiratory chain complex"	GO:0098803	2	Amillepora08349	0.4226627112347249
"respiratory chain complex"	GO:0098803	2	Amillepora18889	1.3929832706274676
"respiratory chain complex"	GO:0098803	2	Amillepora24429	1.5240208212458703
"respiratory chain complex"	GO:0098803	2	Amillepora20522	1.3879152846457168
"respiratory chain complex"	GO:0098803	2	Amillepora20899	0.008376173872364195
"respiratory chain complex"	GO:0098803	2	Amillepora28807	3.912546128922154
"respiratory chain complex"	GO:0098803	2	Amillepora35968	0.17626746856835726
"respiratory chain complex"	GO:0098803	2	Amillepora31870	1.2584316907665976
"respiratory chain complex"	GO:0098803	2	Amillepora29557	0.29739575999319595
"ATPase dependent transmembrane transport complex"	GO:0098533	3	Amillepora25301	1.0515094875273576
"ATPase dependent transmembrane transport complex"	GO:0098533	3	Amillepora01325	1.2877918875614034
"ATPase dependent transmembrane transport complex"	GO:0098533	3	Amillepora22499	0.6322345960784364
"ATPase dependent transmembrane transport complex"	GO:0098533	3	Amillepora22505	0.06031541477019445
"ATPase dependent transmembrane transport complex"	GO:0098533	3	Amillepora22504	0.11614228795658646
"ATPase dependent transmembrane transport complex"	GO:0098533	3	Amillepora10096	0.4714885151598825
"ATPase dependent transmembrane transport complex"	GO:0098533	3	Amillepora19771	0.31268009195127716
"ATPase dependent transmembrane transport complex"	GO:0098533	3	Amillepora11032	0.20192514151066748
"ATPase dependent transmembrane transport complex"	GO:0098533	3	Amillepora11063	2.1697555600656995
"ATPase dependent transmembrane transport complex"	GO:0098533	3	Amillepora20829	0.5220101397060342
"large ribosomal subunit"	GO:0015934	2	Amillepora16930	3.299898263056499
"large ribosomal subunit"	GO:0015934	2	Amillepora26329	1.9370617200631741
"large ribosomal subunit"	GO:0015934	2	Amillepora12950	2.3824381489519926
"large ribosomal subunit"	GO:0015934	2	Amillepora14619	1.9632990897474067
"large ribosomal subunit"	GO:0015934	2	Amillepora14630	1.9821938473005245
"large ribosomal subunit"	GO:0015934	2	Amillepora00066	2.3859995993915306
"large ribosomal subunit"	GO:0015934	2	Amillepora00154	3.8135523817046715
"large ribosomal subunit"	GO:0015934	2	Amillepora00650	1.515502702458883
"large ribosomal subunit"	GO:0015934	2	Amillepora02001	0.9743886964989071
"large ribosomal subunit"	GO:0015934	2	Amillepora02840	2.0214309071664642
"large ribosomal subunit"	GO:0015934	2	Amillepora02962	2.5644669151909767
"large ribosomal subunit"	GO:0015934	2	Amillepora02973	0.01565817381064832
"large ribosomal subunit"	GO:0015934	2	Amillepora03560	1.8278555723302992
"large ribosomal subunit"	GO:0015934	2	Amillepora04424	3.8225867501168107
"large ribosomal subunit"	GO:0015934	2	Amillepora04992	0.1455612442569061
