"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-243 0.884845731261724 2 10 "GO:0000149" "SNARE binding" 0.999972605905465
136 0.0011604997413297 3 229 "GO:0000166" "nucleotide binding" 0.0266141274011611
-33 0.606186796087414 5 28 "GO:0000287" "magnesium ion binding" 0.840839749411574
350 0.00168444309678949 2 29 "GO:0000976" "transcription regulatory region sequence-specific DNA binding" 0.0310511022690873
409 0.00219685356270762 3 20 "GO:0000977;GO:0001012" "RNA polymerase II regulatory region sequence-specific DNA binding" 0.0322004140728738
536 0.00406911700885957 2 10 "GO:0000978" "RNA polymerase II proximal promoter sequence-specific DNA binding" 0.049992008965989
130 0.0731571318068855 3 52 "GO:0000981" "DNA-binding transcription factor activity, RNA polymerase II-specific" 0.342664615893909
405 0.0143129985772959 3 12 "GO:0000987" "proximal promoter sequence-specific DNA binding" 0.12624798745102
133 0.0150588591316101 -1 115 "GO:0000988" "obsolete transcription factor activity, protein binding" 0.129506188531847
141 0.0115097453814986 -1 112 "GO:0000989" "obsolete transcription factor activity, transcription factor binding" 0.113124354606729
215 0.00422061617349389 2 63 "GO:0001067" "regulatory region nucleic acid binding" 0.050065240126962
-54 0.67290843432638 -1 29 "GO:0001076" "obsolete transcription factor activity, RNA polymerase II transcription factor binding" 0.87092116099852
320 0.0417419131393 2 12 "GO:0001085" "RNA polymerase II transcription factor binding" 0.256414609284271
189 0.1444769616874 3 13 "GO:0001228;GO:0001216" "DNA-binding transcription activator activity" 0.468868630381751
13 0.464334720661275 3 21 "GO:0001664" "G protein-coupled receptor binding" 0.764263846447266
204 1.62457130265135e-05 3 186 "GO:0001882;GO:0001883" "purine nucleoside binding" 0.00186284176037355
108 0.0103408201323291 2 206 "GO:0003677" "DNA binding" 0.110868338130636
30 0.435167228236276 2 12 "GO:0003678" "DNA helicase activity" 0.741076863927123
-20 0.598213121236917 2 64 "GO:0003682" "chromatin binding" 0.840839749411574
238 0.00373995505720221 3 53 "GO:0003690" "double-stranded DNA binding" 0.0476497977658356
100 0.311159075976176 2 10 "GO:0003697" "single-stranded DNA binding" 0.668992013348778
23 0.341479637519514 2 141 "GO:0003700" "DNA-binding transcription factor activity" 0.695082812465756
140 0.0140887822150442 2 106 "GO:0003712" "transcription coregulator activity" 0.12624798745102
106 0.10290011545021 2 60 "GO:0003713" "transcription coactivator activity" 0.382970434755129
204 0.0181651869315988 3 44 "GO:0003714" "transcription corepressor activity" 0.14532149545279
-40 0.808389969957485 3 220 "GO:0003723" "RNA binding" 0.96568310048554
21 0.434979187582257 6 26 "GO:0003724" "RNA helicase activity" 0.741076863927123
-131 0.836305343988817 2 23 "GO:0003727" "single-stranded RNA binding" 0.987365079972877
-26 0.656423481905469 2 102 "GO:0003729" "mRNA binding" 0.866097322955019
262 0.0339312723815905 3 20 "GO:0003730" "mRNA 3'-UTR binding" 0.220233164137116
-301 0.999972605905465 2 76 "GO:0003735" "structural constituent of ribosome" 0.999972605905465
420 0.00108465485009283 2 22 "GO:0003743" "translation initiation factor activity" 0.0266141274011611
92 0.309933030262363 4 12 "GO:0003756;GO:0016864;GO:0016862" "intramolecular oxidoreductase activity, transposing S-S bonds" 0.668992013348778
176 0.0703203567367909 7 29 "GO:0003774" "motor activity" 0.342664615893909
90 0.270867247462388 2 19 "GO:0003777" "microtubule motor activity" 0.613015349520141
17 0.413537270171876 2 66 "GO:0003779" "actin binding" 0.737081973777852
123 0.0541010501221276 2 72 "GO:0003924" "GTPase activity" 0.290793144406436
-3 0.510793601881758 2 25 "GO:0004004;GO:0008186" "ATP-dependent RNA helicase activity" 0.803708806177854
146 0.0109807265337549 2 106 "GO:0004175" "endopeptidase activity" 0.111099115517991
152 0.138612196074658 6 21 "GO:0004197" "cysteine-type endopeptidase activity" 0.457549205651266
-167 0.826250696764887 -1 13 "GO:0004221" "obsolete ubiquitin thiolesterase activity" 0.980104274783176
37 0.37495740315341 2 30 "GO:0004222" "metalloendopeptidase activity" 0.708710696070181
-40 0.599092219232838 2 16 "GO:0004252" "serine-type endopeptidase activity" 0.840839749411574
-36 0.635497785280409 2 38 "GO:0004386" "helicase activity" 0.855858401880201
-8 0.520502970476893 2 17 "GO:0004497" "monooxygenase activity" 0.804389318173141
-401 0.993803602803043 2 16 "GO:0004518" "nuclease activity" 0.999972605905465
-431 0.990033535824433 5 12 "GO:0004519" "endonuclease activity" 0.999972605905465
-413 0.987134788157751 3 12 "GO:0004540" "ribonuclease activity" 0.999972605905465
-82 0.68992805087088 4 15 "GO:0004553" "hydrolase activity, hydrolyzing O-glycosyl compounds" 0.876789101454845
-11 0.521450052187821 3 10 "GO:0004601;GO:0016684" "peroxidase activity" 0.804389318173141
-134 0.797484587763502 5 16 "GO:0004620" "phospholipase activity" 0.95921223143582
14 0.39687300836138 2 147 "GO:0004672" "protein kinase activity" 0.726193164235717
85 0.100057862765396 2 97 "GO:0004674" "protein serine/threonine kinase activity" 0.382443386569958
120 0.174786429234502 -1 25 "GO:0004702" "obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity" 0.490685687050769
-108 0.703403247806446 2 10 "GO:0004708" "MAP kinase kinase activity" 0.883104807465027
50 0.38831756389877 3 13 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.725985010767266
-71 0.77236405611047 3 46 "GO:0004713" "protein tyrosine kinase activity" 0.948904411792863
-19 0.566400814661241 4 31 "GO:0004714" "transmembrane receptor protein tyrosine kinase activity" 0.832657015977499
-36 0.62745306607472 4 33 "GO:0004721" "phosphoprotein phosphatase activity" 0.850682938122511
-37 0.60223593235082 2 20 "GO:0004722" "protein serine/threonine phosphatase activity" 0.840839749411574
-53 0.604113237070759 2 10 "GO:0004725" "protein tyrosine phosphatase activity" 0.840839749411574
207 0.1531389977267 2 10 "GO:0004745" "retinol dehydrogenase activity" 0.478004722332004
16 0.411122021439513 4 87 "GO:0004842" "ubiquitin-protein transferase activity" 0.737081973777852
-261 0.94826402881063 5 16 "GO:0004843;GO:0036459;GO:0101005" "thiol-dependent ubiquitin-specific protease activity" 0.999972605905465
331 0.000665860317698669 2 39 "GO:0004857" "enzyme inhibitor activity" 0.025450661032038
260 0.0797033591279088 2 12 "GO:0004860;GO:0019210" "protein kinase inhibitor activity" 0.351512250512829
498 0.000943228341038971 4 16 "GO:0004866;GO:0030414" "peptidase inhibitor activity" 0.0266141274011611
35 0.227567781388658 -1 205 "GO:0004871" "obsolete signal transducer activity" 0.555200828352471
29 0.326490473758675 3 101 "GO:0004888" "transmembrane signaling receptor activity" 0.681161936488726
-3 0.511663455095785 2 29 "GO:0004930" "G protein-coupled receptor activity" 0.803708806177854
40 0.421107992581006 2 10 "GO:0005048" "signal sequence binding" 0.741076863927123
127 0.109538974502597 -1 39 "GO:0005057" "obsolete signal transducer activity, downstream of receptor" 0.392218254588457
-74 0.673444851237228 4 15 "GO:0005070" "SH3/SH2 adaptor activity" 0.87092116099852
157 0.179896434735619 3 14 "GO:0005080" "protein kinase C binding" 0.495074988392423
7 0.472439588920717 4 43 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.770233263453681
17 0.44274351420236 5 31 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 0.742945214076155
-65 0.652432856378311 2 15 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.866097322955019
100 0.157418089407331 2 42 "GO:0005096" "GTPase activator activity" 0.483498417465374
52 0.175448661358269 2 141 "GO:0005102" "signaling receptor binding" 0.490685687050769
141 0.21407036593537 3 13 "GO:0005126" "cytokine receptor binding" 0.541472102071818
136 0.165350040597618 2 21 "GO:0005178" "integrin binding" 0.490685687050769
-158 0.997526274263067 1 137 "GO:0005198" "structural molecule activity" 0.999972605905465
-208 0.921361720655796 2 19 "GO:0005200" "structural constituent of cytoskeleton" 0.999972605905465
-251 0.999690080467838 3 79 "GO:0005216" "ion channel activity" 0.999972605905465
-402 0.998905530246442 6 24 "GO:0005244;GO:0022832" "voltage-gated channel activity" 0.999972605905465
-242 0.999089907807794 2 70 "GO:0005261" "cation channel activity" 0.999972605905465
-219 0.981935240696181 5 38 "GO:0005262" "calcium channel activity" 0.999972605905465
-148 0.796919670440546 6 13 "GO:0005267" "potassium channel activity" 0.95921223143582
47 0.39483600392778 2 13 "GO:0005319" "lipid transporter activity" 0.726193164235717
58 0.347744568782894 2 19 "GO:0005342;GO:0046943" "organic acid transmembrane transporter activity" 0.698523427942629
222 0.114691018575191 2 12 "GO:0005484" "SNAP receptor activity" 0.398522327170361
139 0.226882119469173 2 12 "GO:0005496" "steroid binding" 0.555200828352471
256 0.0455296706719078 6 18 "GO:0005506" "iron ion binding" 0.265461130697225
-143 0.789212193662346 2 13 "GO:0005507" "copper ion binding" 0.95921223143582
107 0.0873080090240349 5 68 "GO:0005509" "calcium ion binding" 0.37838237328355
121 0.178289768779687 2 24 "GO:0005516" "calmodulin binding" 0.494610326292035
187 0.00160982908256965 3 106 "GO:0005524" "ATP binding" 0.0310511022690873
222 0.00136404792282588 2 77 "GO:0005525" "GTP binding" 0.0293270303407564
131 0.124501480068066 3 32 "GO:0005539" "glycosaminoglycan binding" 0.424044644984304
91 0.139658914515648 2 59 "GO:0005543" "phospholipid binding" 0.457549205651266
207 0.153256227850034 6 10 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.478004722332004
184 0.133404195780269 2 15 "GO:0008013" "beta-catenin binding" 0.449912189690319
-25 0.595020988868382 2 38 "GO:0008017" "microtubule binding" 0.840839749411574
-83 0.6926396834642 3 15 "GO:0008022" "protein C-terminus binding" 0.876789101454845
-40 0.64147800723024 9 34 "GO:0008026;GO:0070035" "ATP-dependent helicase activity" 0.855858401880201
90 0.10353561172159 2 84 "GO:0008047" "enzyme activator activity" 0.382970434755129
